投稿日,タイトル,再生数
2020-12-26,【大冒険】メンバーを僻地に配置！帰宅させるな！,5382731
2020-12-25,"スニーカーとかを水圧で染める""ハイドロディップ""を人間でやってみようよ！！",2835275
2020-12-24,【全四漢】テメェら！！ずべこべ言わずに漢ムービー作ってこいや！！！！！,4024338
2020-12-23,【点棒愛】どんなゲームでも苦しい思いをして稼いだ点数ならいつもより大事にできるのでは！？,6244909
2020-12-22,【インタビューあるある】ろくろを回してるようなポーズ、本当にろくろ回してたらどんな記事になるの？【あと作品も】,1854900
2020-12-20,【岡崎地上ありすぎ】第1回！ナスカの地上絵選手権！！,2403406
2020-12-19,【ここまできた】キックターゲット全員で全てぶち抜くまで終われません！！！！！！,4363100
2020-12-18,【ブチアゲ】とんかつDJアゲ太郎？いや、うん汁DJクソ太郎の方がフロアアガるっしょ🤘🤘🤘,2000372
2020-12-17,【Nextサウナ】10分ちょうどで限界を迎える「インスタント限界」で新たな快感を得よう！！！,5897412
2020-12-16,【大食いもあるヨ】部屋中に散らばる｢ひらがなカード｣を組み合わせて敵の食事を指定せよ！,6112961
2020-12-15,【コストコ】原産国被りNGの大食い対決！世界食べ食べ旅行！！,8815857
2020-12-13,【動体視力】ボールに描かれた｢○｣｢×｣を瞬時に見分けて打ち分けろ！,2283443
2020-12-12,「鬼滅の刃」にハマり損ねた者の末路,3247309
2020-12-11,【小２】指導力が高いのは誰！？東海オンエアが子どもに跳び箱を教えてあげましょう！,1826033
2020-12-10,【検証】緑茶、紅茶、コーヒーで一番長く飲めるのはなんじゃい‼︎,2946678
2020-12-09,【予定調和】東海オンエアから重大発表があります,3625125
2020-12-08,【30枚スタート】メダルゲームで枚数少ない奴は脱落サバイバル！！！,4410484
2020-12-06,【現実RPG】岡崎の街を冒険して魔王を討伐せよ！ 後編,2185937
2020-12-05,【現実RPG】岡崎の街を冒険して魔王を討伐せよ！ 前編,2827733
2020-12-04,【神作画】６人で別々に描いた絵で４コマ漫画を完成させたい！！,1832548
2020-12-03,【パワハラゆる旅】いつも頑張ってくれている後輩を旅行に連れて行って先輩たちで労おう！【国宝犬山城】,4390549
2020-12-02,【満腹地獄】これどこの肉！？食べた肉の部位当てバトル！！！,5828104
2020-12-01,【究極便利】自分だけでなんでもできちゃう！スタイリッシュ多機能マン！！！,2029999
2020-11-29,【トラウマ】全手描きのオリジナル絵本で子どもの心を揺さぶろう！,2914427
2020-11-28,【裏カジノ】お客様満足度99%！安心安全な超優良カジノのご紹介【岡崎店】,3034531
2020-11-27,"【ベタネタ】２チームで同じ""学校あるある""を撮影して来いチャレンジ！【撮影失敗】",2499950
2020-11-26,【栄養過多】調味料丸々一本使いきり早食いバトル！！！！！【米パン悪夢!?】,5728945
2020-11-25,【隠】順番通りに見つかれ！テーマパークで見つけられんぼ！,3432437
2020-11-24,【漢の修行】エネルギー弾をくらった時のダメージを再現してみてぇ！！！,1726518
2020-11-22,落とし穴がありそうな場所へ飛び込め！フェイク落とし穴選手権！,3091087
2020-11-21,【嫌わないで】泥酔状態でネタ会議をしたらクレイジーな企画が生まれるのでは！,6992395
2020-11-20,【エモ】「写ルンです」で良いね！！って写真と撮ってくるコンテストです！！！！,2722841
2020-11-19,【稼げ】予算10万円で仕入れた商品をメンバーにフリマで売って大儲けしよう！,4175861
2020-11-18,【バスケ神業！？】トランポリンダンクを決めるまで絶対に帰れません！！,3196958
2020-11-17,【神回Ver.2.0.0】新機能追加！みんなの日用品をアップデートし合おう！,2722592
2020-11-16,【洗脳】メンバーから見たあなたは一体誰でしょうクイズ！！,2577433
2020-11-15,｢弦が１本だけのギター｣×６なら簡単にギターソロを奏でられるのでは？,3621224
2020-11-14,【神業者】どんなクソ写真も最高の仕上がりに！オヤイズ写真館！！！,2732161
2020-11-13,【大反省不可避】クイズ！ゆめまるこのあとなんて言う！？,3178405
2020-11-11,この動画のテロップは全て手書きです,2632981
2020-11-10,十六茶じゃ足りねえ！最強に美味しいオリジナル「◯十◯茶」を開発しよう！！！,2804446
2020-11-08,孤独でグルメでもありたい人,2119509
2020-11-07,【編集禁止】撮影技術バトル！文理対抗ジブリのワンシーン完全再現対決！,2660309
2020-11-06,【割れたら殴打】1000円で卵が割れない装置を作ろう選手権！,4097619
2020-11-05,【合唱】主旋律を聴いて勘だけで｢男声パート｣を歌いきれ！,6580098
2020-11-04,【大人の本気】竹馬の限界が知りたいのでガチ挑戦します！！！,3280767
2020-11-03,【テレビの裏側】10分の収録で10分の動画を完成させろ！！！奇跡の番組が完成！！！,2533717
2020-11-01,【ジョークですよ】1番スマートにてつやを｢暗殺｣できた奴の勝ち！,7086057
2020-10-31,【ムズカシネ】カタコト外国人が音読する日本語リスニングテスト！！！,2251286
2020-10-30,ドラマの台本、くじ引きで決めながら撮影したらどうなっちゃう...？,3018588
2020-10-29,【ゲームバランス崩壊】米2キロvs食パン2キロってどっちが早く食べ切れるの・・・？？？,7378471
2020-10-28,目からの情報だけvs耳からの情報だけでお料理再現対決！,4379819
2020-10-27,【負けたらチマチョゴリ】激ムズ空耳クイズ！この音どこの国！？,2749254
2020-10-25,【加齢】３ヶ月前に言われたお題を思い出せ！うろ覚え選手権！,3125547
2020-10-24,二週間以内に誰も知らないてつやの新・新居を特定せよ！！！,7731245
2020-10-23,【紳士道】一人一球しか打てない素人ゴルフで、カップインするまで終われません！！！,4445877
2020-10-22,【女子視聴禁止】プロから｢セクシーな女性の絵｣の描き方を学べば一生困らないぜ！,3131309
2020-10-21,スタートしたら見守るのみ！おうちで簡単ロボット掃除機レース！！！,3599881
2020-10-20,【事故】気球の縄が外れて超上空に飛んで行っちゃうドッキリ！！！,3033046
2020-10-12,【祝７周年】ついにあいつに彼女が！？進化が止まらない俺らの1年をまるっと振り返りSP！！,3478379
2020-10-11,【全9種】歴代仮面ライダーのベルトだけ見て変身シーンを再現出来るまで終われません！,5617076
2020-10-10,【猫有り】てつやの生活の内容を電話で当てちゃおう！！！【鬼電】,6530373
2020-10-09,【３Dモデリング対決】はじめて見るものを簡単に扱える男子ってかっこいい〜！,2628810
2020-10-08,【ヒント３つ】相手チームが発見してきた誰も知らない公園を先に特定しろ！！！,3355021
2020-10-07,【ムダ時間測定】１週間で人間は合計何時間待たされているのか？,3673087
2020-10-06,【証拠多数】虫眼鏡は最低最悪な卑劣男だった！？評判は地の底に！！！,12555874
2020-10-04,【盗撮】突然｢月収いくら？｣と聞かれた東海オンエアはどうごまかすのか？(大事故あり),3272884
2020-10-03,【大富豪力】「ここからここまでください」で値段ぴったり買えるのか！？,6414522
2020-10-02,【個性禁止】何かしらを与えて全員の実力を揃える体力測定！！！,4004974
2020-10-01,【見つかれば死】風景と同化せよ！文理対抗擬態ツアー！,3368071
2020-09-30,【沖釣り】『釣った魚』と『買った魚』、食べたらどっちが釣った魚か分かるの！？【漢編集有り】,4100812
2020-09-29,数々のハプニングに紳士的に対応せよ！第一回紳士選手権！！！,3589489
2020-09-27,【巨大化】まるでドラえもんクオリティ！！ビックライト選手権！！！,3301844
2020-09-26,ペット、暇説 【後編】,2542745
2020-09-25,ペット、暇説 【前編】,4014637
2020-09-24,【しばゆープレゼンツ】このバカ歌詞何の歌？バカ再翻訳クイズ！,3884985
2020-09-23,【無数のクソネタ!?】第一回！！ネタ被るまで終われません！！！！,6777136
2020-09-22,タピオカもバナナも終わり！？ここから始める空前のスムージーブーム！！！,4279160
2020-09-20,【日常ダーツ】日常生活から生まれる数字でぴったり501を目指そう！,10868001
2020-09-19,【徹夜力勝負】一夜漬け以外禁止！◯◯語のテストを明日行います！！！,4714417
2020-09-18,【気分は歌手】最高の環境VS最悪の環境で作詞バトルしたら差は出るの！？,3669799
2020-09-17,【浪漫】予測不可能！！！喫茶店クイズ！！！！！【激ゆる】,2190337
2020-09-16,【ピタリ賞100万円】糖度100％ちょうどを目指して飯を食え！！,6609949
2020-09-15,【リモートDIY】設計図見れない！電話の指示だけで激ムズ家具を組み立てよ！！！,3446416
2020-09-13,【窃盗団】すぐに人のものを盗む男は自分のものが盗まれたとき気づけるのか？,5671233
2020-09-12,【おしっ光】◯◯◯を飲み続けたらションベンが◯色に光るらしい！？！？,2688491
2020-09-11,【プロ怪談家参戦】怪談中にいきなりクイズになってオチを当てれば怖くなくなるんじゃね！？,3445896
2020-09-10,俺たちは何としてもりょうを遅刻させたいんだ！！！！！【サウナ有】,11418229
2020-09-09,【vs CPU】ペットのランダムな移動を利用してゲームをクリアしたい！,1769519
